Filename,TDOA,Zero_Crossing_Rate,Spectral_Centroid,Spectral_Bandwidth,Spectral_Contrast,Spectral_Rolloff,Entropy_Energy,Short_Time_Energy,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5
ak_100m_back_0898.wav,,0.1704290235019084,4036.129277784575,4139.479929857796,0.9419451097190179,8792.737268518518,13.80161277015524,3.784478072193451,703106.0803429529,709255.7207876751,707784.8665584463,704143.154690775,711741.822696823
ak_100m_back_0899.wav,,0.1576117697791766,4020.654825545306,3882.164950565597,0.751091875233547,8072.898185483872,14.22865739184992,2.897448357455003,500505.9122048296,499479.5614590221,500331.8339568005,503265.4120617727,502137.1245380587
ak_100m_back_0900.wav,,0.1560985019620186,3500.799788362983,3536.556518494746,0.4147832970925796,6980.395650584795,14.0751629403206,2.413270847071886,480835.6753079641,477014.3510954263,479674.9606144751,479496.2515032337,479193.8474502228
ak_100m_back_0901.wav,,0.1678568239055495,4267.602077464281,4234.125399051842,1.302525121151516,9101.485339506175,14.4162266010826,5.195308461968163,1279355.69846821,1279876.819992552,1278370.329443264,1279701.049899032,1277487.016659535
ak_100m_back_0902.wav,,0.1534271293067714,3874.91381237585,3960.664119212166,0.8605402967150141,8047.234901685394,13.98890199798502,4.636702142961622,688026.8919993088,681652.9941641996,688280.2875404265,686226.0488490076,685152.6218720553
ak_100m_front_0903.wav,,0.1618210873124955,3930.700005789049,3936.51269417403,0.8183436383616332,8160.286458333332,13.72811482748544,4.257573533408596,467205.988525584,466349.0609416043,467297.8737396157,468904.5642155873,470072.6373481993
ak_100m_front_0904.wav,,0.1712645416702288,4375.842782428014,4233.00234431459,1.19992760792935,9091.796875,13.7581933036349,6.427411787647564,613564.8026495704,613635.2994185594,613147.3374930186,609284.4369585054,609904.877466153
ak_100m_front_0905.wav,,0.1909537494328009,3836.225769110213,3942.18190407588,0.9277133560816067,8124.325284090908,14.28173336937289,6.111919840737799,537920.7950587579,538318.3378545747,537130.0337448905,538856.1972011622,542742.3560524522
ak_100m_front_0906.wav,,0.1238795083400146,2795.635224490578,2696.49756216635,-0.7623799403873421,4981.613498263889,12.84927261873023,0.8571481456523125,191462.3451056283,192119.6670978786,193156.0398320909,192876.1774219718,192071.0070718396
ak_100m_front_0907.wav,,0.1792337255945172,3486.376876231129,3440.343196196614,0.5573934696922928,6447.303427419355,14.36972857766519,5.089116589472182,427220.908919466,430553.3760845473,432876.5913437349,429613.5843056393,428959.9104348383
ak_100m_front_0908.wav,,0.1824758035466479,3233.550123455082,3000.02781551458,0.2583235428586158,5541.927083333334,14.53903408992884,3.976485377692796,477378.7706160344,478101.4773416086,478534.1569632694,477719.9775172725,481249.5839988347
ak_100m_front_0909.wav,,0.1753429098838578,3242.623693094797,3037.682107332719,0.4201552794955043,5610.739834337349,14.86747628829119,5.605799899388966,614236.1263924888,622144.7032242026,622686.3244263406,623072.069638343,619495.831408583
ak_100m_front_0910.wav,,0.2069079911314089,3768.801830118148,3754.597522104948,0.80203571031787,7252.224323248407,14.42768295607712,4.308462273583493,596977.424887344,594419.8967373907,594437.7450967643,595700.9506515176,594150.3852676391
ak_100m_front_0911.wav,,0.2013752407890566,3409.294634033746,3190.454325768722,0.4495411233560881,5760.252808988765,14.77387254252726,3.316800485360424,587058.4143074187,587122.3911339263,587148.7617130806,589602.445218377,587791.6407413514
ak_100m_front_0912.wav,,0.1317001730794834,4101.254238723673,4031.795962134691,0.7959977767103087,8551.749424846625,13.26377659385685,4.248272329096823,576614.5640351283,577979.2026811155,577655.1800064876,579335.0323791964,579561.2536129399
ak_100m_front_0913.wav,,0.2026292808174407,3974.31138860677,3923.43730824091,1.003466064532713,8216.401543674698,13.79909232148238,4.722869337488827,707424.5370523959,703447.9904294024,708768.2919209311,705716.6641446337,701798.912727912
ak_100m_front_0914.wav,,0.1933531353525094,3404.369405535433,3092.473400361775,0.08938592006194987,5850.520833333334,13.98847923781801,1.892592915070546,350122.7533187163,353705.909406337,348197.4903977409,350913.5128887054,349469.7787054022
ak_100m_front_0915.wav,,0.178914983199778,3943.941413521341,3895.459570329563,1.001815173213108,7895.572916666667,14.08461380948575,5.527531621816333,632694.7159956597,631974.2943064211,630951.4626372925,630028.789495755,627256.5689113967
ak_100m_front_0916.wav,,0.208619845113127,4365.141921779157,4238.260101477616,1.219427448242233,9115.3125,13.68846612050869,8.021022861073622,682520.7838078553,678019.1077117651,673794.8568976847,675952.654832358,677060.6387869678
ak_100m_front_0917.wav,,0.2081333249018402,3966.350288302198,3894.517272636401,0.8617964803091551,7986.584230132451,13.83538617944704,4.188199563387275,560734.0534221464,563120.67210466,561710.6163878227,559400.2861972087,562646.924768429
ak_100m_front_0918.wav,,0.2103790703390141,3868.382994402647,3849.242735779669,1.015354463789581,7553.16735692771,14.61587418332462,5.422214332747684,734112.3460715541,742097.8221338339,739649.7589585147,740836.9338024984,739317.387791877
ak_100m_front_0919.wav,,0.1872608057128194,3634.438714944361,3541.945529028422,0.6865370970101083,6915.182783018868,14.30522958721397,4.283231310737372,583431.7768485596,578386.6484093011,576044.8234640063,579255.5139427844,580299.0049688224
ak_100m_left_0920.wav,,0.1412648369070512,4487.289652987609,4086.24824631716,0.7894231346679791,8825.954861111111,13.48981459615665,2.186574464794017,425592.5946798233,425225.1890757085,424600.494693277,422281.9705591217,421807.464209868
ak_100m_left_0921.wav,,0.184037970607315,4421.463522366279,4114.018830513124,1.085846464824271,8908.623151881719,14.27110940908385,3.810348505663464,764444.161304136,772905.2815212968,761558.2674493468,768058.9344234569,766834.0410648172
ak_100m_left_0922.wav,,0.192796334302668,3907.810644575912,3425.338019431209,0.4968691210757851,7144.375,14.50730071781396,2.862327506277746,427636.5467468648,427615.5192566402,425940.9119273421,425264.6913852082,429305.4745006937
ak_100m_left_0923.wav,,0.1830375394127431,4302.751331203604,4055.128567479828,1.051289564184801,8409.032258064517,14.25833816113839,4.246884670191759,624532.783325396,623133.6183913202,623251.5353991523,625677.2197171118,625713.3405431999
ak_100m_left_0924.wav,,0.1914694411547691,3948.485945081082,3708.227626697738,0.7594046273048183,7570.390625,14.33548895751045,3.601280120269845,482403.5035555034,484789.8201125357,483347.1650713219,484931.1773626538,488302.3781703094
ak_100m_left_0925.wav,,0.1836633295831596,3875.24371182937,3505.982488241974,0.5119474985360988,7024.861225328948,15.06840636042175,2.52236109509078,440411.1350152105,440449.6889375868,438373.4710743074,439626.513337341,443936.804191299
ak_100m_left_0926.wav,,0.1855661477480116,3989.043407141179,3786.811042421997,0.7334711494240894,7814.217808734939,14.24653085194573,2.622647917123451,537636.7422478371,534775.9113907022,539066.7284280652,537818.0268150087,538813.0265915635
ak_100m_left_0927.wav,,0.1816833476093843,4549.328957071454,4234.688367023863,1.021433035512145,9219.950331125829,13.89872552152961,3.453560580317614,557528.1084562844,553910.4510679595,556607.8812770554,555265.3632439212,555928.002640137
ak_100m_left_0928.wav,,0.1795743034439655,4497.487886818546,4254.904997664758,1.169941213548184,9177.0,13.9720981409264,4.078407686861821,751726.1939680084,753007.6729046924,750671.3419046252,751236.8171581374,751423.3872523865
ak_100m_left_0929.wav,,0.1692344561310078,4241.960534195412,3960.730249903047,0.8978486003430842,8411.306556748465,14.06056382932079,3.106038139908485,589965.0948822327,588472.8516237031,589491.807086734,590809.9051366933,588096.9378565736
ak_100m_left_0930.wav,,0.1707032440169933,4118.694398713627,4065.457792750939,0.9929493458260301,8515.423220198676,14.07846412501994,4.690333713427428,604164.6320981913,601117.7612426919,602939.7540293102,603601.6604970824,602151.1855880673
ak_100m_left_0931.wav,,0.1728869662267544,4342.891947452716,4199.771769909632,0.9882626332814733,8882.72235576923,13.76959037404347,2.980105688674467,654574.0692910642,658651.4903252104,654355.5077920746,657466.3844509441,660226.264911161
ak_100m_left_0932.wav,,0.150557848488883,3528.345281192553,3234.066036222892,0.1074765317608184,6399.544670245397,14.47305648513509,1.576413222547774,372151.5307060336,373134.3493515304,370344.2706728495,369962.6428835851,370636.8993333138
ak_100m_left_0933.wav,,0.1658862637166244,4088.938128754085,3800.320053285882,0.7893338483450989,7825.363051470588,14.59335810465437,2.755408827743427,569999.2517484823,572978.1788759357,573181.5214589234,569775.5567319863,568116.9706762073
ak_100m_left_0934.wav,,0.183945975962367,4454.120833343018,4377.935556525777,1.144006214609227,9518.801700367647,13.35502392454811,6.269851047478273,586404.7279893481,583954.245810273,582530.2157296663,581111.3749014357,584333.311672309
ak_100m_left_0935.wav,,0.1765314434184944,3950.134940637232,3516.752920065199,0.5797156252121545,7120.050299657534,14.71624900043806,2.820263885591031,454293.46458004,450700.7229331211,453230.8206195303,454827.2382657271,451656.9645094195
ak_100m_left_0936.wav,,0.1577865431668916,4136.863960674315,4266.798235784167,0.5094693756918622,8921.213942307693,13.16603746805699,1.398593986016589,416482.4839866298,414246.3639972007,419682.0545466616,417761.4123218238,419999.8131997366
ak_100m_left_0937.wav,,0.1814582294927727,3733.670630503409,3293.379855607179,0.4639258383633663,6735.524193548388,14.67370052110858,2.975952288192249,492329.4061929313,491008.2637294634,489873.3882939507,486632.3175265339,490267.2701332888
ak_100m_left_0938.wav,,0.1926327238190554,4383.343116617979,4009.607975852968,1.081287131354784,8817.748161764706,14.5745728313042,4.324396280887148,739791.5974888096,740511.881219381,733227.4708029423,736365.669129411,734655.198428599
ak_100m_left_0939.wav,,0.2015495367852849,3925.033990335927,3757.688490872527,0.8701747546257769,7788.254310344827,14.36437764568649,4.431952446446013,692807.1678003635,692194.2911359449,692758.5208511612,690339.1683289704,689446.7387077418
ak_100m_left_0940.wav,,0.1923039582417206,4526.467402059555,4191.042911574255,1.314074473051446,9150.981702302632,14.21825680613907,7.76141859551289,807684.7185182389,808572.5406965327,814650.225081165,815842.892139972,814361.0757307966
ak_100m_left_0941.wav,,0.1927707780203177,4043.366209032947,3792.713689117874,0.8471030448115395,7955.292233263598,14.71240738447882,2.474420469928422,865685.0832283461,871913.3863758652,872586.3322735426,869141.4727462168,869741.6949659381
ak_100m_left_0942.wav,,0.1704996487781477,4432.377977736843,4278.021036158906,1.022975599235082,9127.559621710527,13.76564001114778,4.077423634139054,567409.9702442958,564515.0888316011,570300.4187322257,567962.214721081,569498.3010320218
ak_100m_left_0943.wav,,0.1796832103581532,4149.019239588558,4002.448038353336,0.8035372990462615,8447.011483433735,14.1630125348721,2.940277917300581,552457.8596626772,550137.1188761863,553396.5595915104,550288.842063884,551616.3944610938
ak_100m_left_0944.wav,,0.1946898681446966,4289.960742539884,4046.005612543155,1.278768489925063,8630.441810344828,14.51766388546494,7.35420281657567,928247.6642483575,931145.8455295119,930301.6614043835,929989.3890577776,935091.717508648
ak_100m_left_0945.wav,,0.1734791886862971,3772.230721196759,3453.852895890031,0.3981766505949203,6671.925636574074,15.17288089320492,1.583410481943495,555514.6226869643,557365.9247960334,558778.0350015322,558110.3400543254,555332.1842429067
ak_100m_right_0946.wav,,0.1700633812256257,4549.594322484241,4152.320834002454,1.057606120226686,9101.3671875,13.71344963389086,4.282724065182265,547414.4866139994,548151.4641212624,542481.8470779163,543066.6147653037,547472.8969139893
ak_100m_right_0947.wav,,0.2000159765677007,4065.899425662765,3778.016933472231,0.9762942470790933,7872.785659509202,14.58858367662636,4.72184142901575,706275.8869285572,704739.9525111277,707697.3030680455,705434.013603103,705317.783849706
ak_100m_right_0948.wav,,0.1724760804488386,4471.155482524516,4198.170923562665,1.013052053958095,9230.847886029413,13.4136718537573,4.713848016846704,520892.9705852431,520605.3298487373,523309.2820466655,516990.0534188915,520398.9576390078
ak_100m_right_0949.wav,,0.2163642700722727,4362.452947719747,3888.465757248739,1.046670469221206,8441.595643939394,14.46338704388201,5.256103916961889,563621.6347128929,562518.3308610384,563830.745714202,565580.3897647384,566275.1260612635
ak_100m_right_0950.wav,,0.1748457730852698,4393.914764458686,4265.118544975932,1.043230651484313,9221.479985955057,13.58836836503647,4.115223180423293,690819.6415852412,695297.1897463277,694342.9693458275,699614.2310813377,693708.8401233526
ak_100m_right_0951.wav,,0.2044350039128519,4156.067143729651,3834.697365823794,0.9524097935879937,8004.841382575757,14.63040157314297,5.090995618101147,542099.9316189293,539118.1322004,534646.5965187971,544206.2205208519,540317.0632702272
ak_100m_right_0952.wav,,0.1949049984936606,4154.466527661464,3958.459141552706,0.921369107007459,8391.02481617647,14.21259394004103,3.277599993394077,626249.2378358986,629022.3037703952,628229.2374257853,630166.6042978957,631712.2127809408
ak_100m_right_0953.wav,,0.1916957420236448,4402.780963006743,4128.160878521778,0.903438508663425,8801.723790322581,14.30587740691171,3.039631866450054,534911.2005755308,533223.1523173256,530309.81767073,538763.5297046021,534610.1516678432
ak_100m_right_0954.wav,,0.1902293541006579,4326.624433534274,4222.171461900739,0.8353834650450763,8902.03125,13.63146609927689,2.828559024800984,434486.4426762474,429271.2476890074,432939.8189692075,429921.5686363426,429100.8020261134
ak_100m_right_0955.wav,,0.1785875971374815,4356.309042154165,4052.227369200832,0.860837377757677,8594.598534688996,13.50938838305043,2.238115574650244,674164.094612591,675396.7063304777,672651.5274178467,676390.2106432826,675243.357758101
ak_100m_right_0956.wav,,0.1637689763378848,4322.383539534449,4033.902424880336,0.972620521258818,8529.458512931034,14.09984711248556,3.055343252203117,648179.439227055,649301.4656673654,650405.5233902747,644148.1305479204,645690.6966828151
ak_100m_right_0957.wav,,0.1863506856610305,4343.131814565296,4161.614670873872,1.226568808626853,9040.011503067482,14.0530495173725,7.033055436149342,811542.0856459434,808602.2423749869,810377.1160265296,809473.2066145812,808718.4871758553
ak_100m_right_0958.wav,,0.1991256647719251,4440.478622789307,4178.178042189579,1.083933948756667,9019.385353915663,14.15733324758827,3.743910486549539,661066.6276619843,662290.3280214462,663540.0949854506,660502.212359027,665028.5336589738
ak_100m_right_0959.wav,,0.1808022757816463,4330.275580476969,4218.261534772755,1.065680787413508,9096.40907379518,13.55878178684379,4.596577828842646,681194.5387567749,678106.6848234999,680306.6825645766,676775.5555232753,682716.1534300908
ak_100m_right_0960.wav,,0.2193810485171057,4354.998999696562,4039.488102550331,1.368811053794276,8650.6875,14.93812656311698,7.624182255271043,1002053.065229626,1003509.463861102,1002599.594382384,1004324.632281914,1009271.78712514
ak_100m_right_0961.wav,,0.1743971129696911,3915.668429718296,3674.942499936375,0.4232955205895595,7235.371313202248,14.45473858391035,1.417673667769104,424112.3069885118,420604.6138270657,419523.3579283314,423098.6678985758,421009.7177948439
ak_100m_right_0962.wav,,0.1923750417816181,4031.036579968338,3497.452277028808,0.4970311060818942,7363.860452586207,14.34246039600279,1.873131134234464,485703.8978587306,490326.7143713483,488834.1206089274,490522.9700904905,488311.9305529398
ak_100m_right_0963.wav,,0.1906664190610276,4083.359156469571,3869.18465212848,0.779701061924331,7930.313277363184,14.45386455850492,2.425046619787779,651945.4308616868,653570.4280560337,654839.928587906,654858.0670455192,655130.7690388667
ak_100m_right_0964.wav,,0.1790052587660101,4376.730149136555,4139.570805645543,0.853483745634841,8848.155241935485,14.01005284612947,2.441875234399238,489319.2761627917,491874.7933813749,493022.7096664593,490342.5115305649,491859.7323514486
ak_100m_right_0965.wav,,0.1287588750344966,2784.853434197754,2288.677033459464,-1.176234197218045,5104.019147398844,14.37145327023061,0.7939956880765054,234452.0467220583,235492.056523385,233076.8922818789,233869.5303140287,235923.6044757582
ak_100m_right_0966.wav,,0.1745986860709048,3702.597151249012,3369.604499096537,0.3776302953815416,6772.011126893939,14.93380051629534,2.946084020201559,371682.6792536404,370852.4238278936,371801.4735424841,371237.8426176198,370865.9956634893
ak_200m_back_0967.wav,,0.1319592497170119,4545.441073931062,4474.136708997005,0.8159491021792269,9570.925,12.52619875932307,2.955441559990868,365111.899672812,364893.6749030382,364439.024465514,364843.2494444943,365538.3988324041
ak_200m_back_0968.wav,,0.1573293547183887,4010.114285161041,4118.646535467834,0.6271503394933712,8555.859375,13.30323411506861,2.869341293799242,349620.3391094378,349718.1519490085,349044.2330361992,351763.3043758722,351075.7608836065
ak_200m_back_0969.wav,,0.1146052456397284,4049.051588550265,4298.335959316956,0.6598560335067264,9118.68769171779,12.40415320661889,2.059466773126121,430256.9129608541,432748.5323097637,431053.3773114573,430370.319115068,434336.9627960943
ak_200m_back_0970.wav,,0.1048578549680067,1397.196139081932,1154.561152199003,-2.535030310977975,2048.046875,12.62666065177561,1.445277211414177,149865.6042195098,149029.646366781,151301.7267349669,149578.9522603079,150838.5561959734
